property_id,property_type,property_subtype,price,price_type,living_area_m2,bedrooms,bathrooms,address,postal_code,city,latitude,longitude,building_year,state_of_the_building,furnished,has_garage,parking_count,kitchen_equipped,has_elevator,facades,floors_total,has_garden,garden_area_m2,has_terrace,total_area_m2,epc_score,region,province,nearby_city,km_from_nearby_city,is_nearby_city_prestigious,floor_number,property_url
https://immovlan.be/en/detail/studio/for-sale/1090/jette/vbe30886,Apartment,studio,130000.0,sell,26.0,,1.0,Rue Bonaventure 11,1090,jette,50.8850051,4.3186663,1995.0,Normal,,,,Partially equipped,0.0,2.0,3.0,,,1.0,,F,Brussels,Brussels Capital Region,Bruxelles,4.5,0.0,1.0,https://immovlan.be/en/detail/studio/for-sale/1090/jette/vbe30886
https://immovlan.be/en/detail/residence/for-sale/6927/tellin/vbe27822,House,residence,199000.0,sell,110.0,2.0,1.0,Rue de Saint-Hubert 56,6927,tellin,50.084146,5.2314188,2004.0,Normal,0.0,,,Fully equipped,0.0,4.0,2.0,1.0,735.0,1.0,735.0,C,Wallonia,Luxembourg,Namur,49.8,0.0,,https://immovlan.be/en/detail/residence/for-sale/6927/tellin/vbe27822
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu61490,Apartment,apartment,199000.0,sell,56.0,1.0,,Volkstraat 50 4V,2000,antwerp,51.2107107,4.3952005,1919.0,,,,,,0.0,,4.0,0.0,,0.0,,D,Flanders,Antwerp,Antwerpen,1.1,0.0,4.0,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu61490
https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu67220,Apartment,apartment,769500.0,sell,162.0,3.0,2.0,Italiëlei 209 V2,2000,antwerp,51.221709,4.4168627,2025.0,,,,,,0.0,,7.0,0.0,,1.0,,,Flanders,Antwerp,Antwerpen,1.0,0.0,2.0,https://immovlan.be/en/detail/apartment/for-sale/2000/antwerp/rbu67220
https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe27972,Apartment,apartment,239000.0,sell,52.0,1.0,1.0,Avenue de Mersch 1 2.4,6700,arlon,49.69618667,5.86180339,2019.0,Normal,0.0,,,,1.0,2.0,,0.0,,1.0,,B,Wallonia,Luxembourg,Arlon,3.5,0.0,2.0,https://immovlan.be/en/detail/apartment/for-sale/6700/arlon/vbe27972
https://immovlan.be/en/detail/apartment/for-sale/3960/bree/rbw01273,Apartment,apartment,275000.0,sell,96.0,2.0,1.0,Opitterpoort 13 01,3960,bree,51.1401103,5.6023931000000005,1993.0,,0.0,1.0,1.0,,,,,0.0,,1.0,,C,Flanders,Limburg,Genk,20.7,0.0,,https://immovlan.be/en/detail/apartment/for-sale/3960/bree/rbw01273
https://immovlan.be/en/detail/apartment/for-sale/4600/vise/vbb41337,Apartment,apartment,455000.0,sell,133.0,3.0,1.0,Rempart des Arbalétriers 4,4600,vise,50.7362412,5.6959518,,,,,,,,4.0,,0.0,,1.0,,,Wallonia,Liège,Maastricht,12.8,0.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/4600/vise/vbb41337
https://immovlan.be/en/detail/apartment/for-sale/6061/montignies-sur-sambre/vbd56904,Apartment,apartment,109000.0,sell,90.0,2.0,1.0,Grand'Rue 126A 061,6061,montignies-sur-sambre,50.4143499,4.4595574,1968.0,To renovate,,1.0,,Partially equipped,1.0,3.0,,1.0,300.0,1.0,,G,Wallonia,Hainaut,Charleroi,1.1,0.0,,https://immovlan.be/en/detail/apartment/for-sale/6061/montignies-sur-sambre/vbd56904
https://immovlan.be/en/detail/residence/for-sale/6010/couillet/vbe25535,House,residence,75000.0,sell,45.0,1.0,,Place Basile Parent 6,6010,couillet,50.3921251,4.46855285,,,1.0,,,,0.0,,,0.0,,0.0,44.0,,Wallonia,Hainaut,Charleroi,2.7,0.0,,https://immovlan.be/en/detail/residence/for-sale/6010/couillet/vbe25535
https://immovlan.be/en/detail/residence/for-sale/4690/glons/vbe22203,House,residence,260000.0,sell,147.0,3.0,1.0,Rue du Pont Saint-Pierre 5,4690,glons,50.753321,5.5455668,,Normal,,1.0,1.0,,,4.0,2.0,1.0,356.0,,436.0,F,Wallonia,Liège,Liège,13.6,0.0,,https://immovlan.be/en/detail/residence/for-sale/4690/glons/vbe22203
https://immovlan.be/en/detail/residence/for-sale/3583/paal/rbv84716,House,residence,299000.0,sell,200.0,3.0,,Wolfstraat 37,3583,paal,51.02462,5.169922,1967.0,Normal,0.0,1.0,,,0.0,4.0,,1.0,,0.0,895.0,D,Flanders,Limburg,Hasselt,15.4,0.0,,https://immovlan.be/en/detail/residence/for-sale/3583/paal/rbv84716
https://immovlan.be/en/detail/residence/for-sale/4400/flemalle/vbe20967,House,residence,40000.0,sell,120.0,3.0,1.0,Rue des Genêts 32,4400,flemalle,50.6124649,5.4646819,1958.0,Normal,1.0,1.0,2.0,Fully equipped,1.0,4.0,1.0,1.0,,1.0,745.0,C,Wallonia,Liège,Liège,8.4,0.0,,https://immovlan.be/en/detail/residence/for-sale/4400/flemalle/vbe20967
https://immovlan.be/en/detail/villa/for-sale/7110/houdeng-goegnies/vbe04612,House,villa,400000.0,sell,,4.0,1.0,rue de la Barette 56,7110,houdeng-goegnies,50.4758851,4.162093,1991.0,Excellent,,1.0,,,,,,1.0,,1.0,576.0,C,Wallonia,Hainaut,La Louvière,1.9,0.0,,https://immovlan.be/en/detail/villa/for-sale/7110/houdeng-goegnies/vbe04612
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe34831,Apartment,apartment,310000.0,sell,86.0,2.0,1.0,Avenue d' Itterbeek 408,1070,anderlecht,50.8351978,4.2773309,2017.0,Excellent,0.0,,,,0.0,2.0,3.0,,,1.0,,B,Brussels,Brussels Capital Region,Bruxelles,5.5,0.0,2.0,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe34831
https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe31340,Apartment,apartment,165000.0,sell,55.0,1.0,1.0,Avenue de l'Héliport 32,1000,brussels,50.8603425,4.3520934,1975.0,To be renovated,,,,Fully equipped,1.0,2.0,12.0,,,1.0,,G,Brussels,Brussels Capital Region,Bruxelles,1.1,0.0,12.0,https://immovlan.be/en/detail/apartment/for-sale/1000/brussels/vbe31340
https://immovlan.be/en/detail/residence/for-sale/3680/maaseik/rbv82554,House,residence,299000.0,sell,177.0,5.0,2.0,Dornernieuwstraat 53,3680,maaseik,51.0428884,5.6441137,1977.0,,,1.0,1.0,,,4.0,,1.0,,1.0,776.0,D,Flanders,Limburg,Genk,13.3,0.0,,https://immovlan.be/en/detail/residence/for-sale/3680/maaseik/rbv82554
https://immovlan.be/en/detail/residence/for-sale/5530/yvoir/vbe27815,House,residence,159500.0,sell,50.0,2.0,1.0,La Gayolle 944,5530,yvoir,50.33727,4.91855,,Excellent,1.0,,,,0.0,,,1.0,200.0,1.0,,C,Wallonia,Namur,Namur,14.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/5530/yvoir/vbe27815
https://immovlan.be/en/detail/apartment/for-sale/6460/chimay/vbe04505,Apartment,apartment,269900.0,sell,103.0,2.0,1.0,,6460,chimay,50.0844529,4.2660214,,,0.0,1.0,,,1.0,2.0,,0.0,,1.0,,A,Wallonia,Hainaut,Charleroi,38.4,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/6460/chimay/vbe04505
https://immovlan.be/en/detail/mixed-building/for-sale/9600/ronse/rbw09931,House,mixed-building,895000.0,sell,1500.0,9.0,4.0,Ephrem De Malanderplein 7,9600,ronse,50.7444898,3.6050731,1899.0,Normal,,,,Super equipped,0.0,2.0,3.0,,,1.0,1095.0,,Flanders,East Flanders,Waregem,20.6,0.0,,https://immovlan.be/en/detail/mixed-building/for-sale/9600/ronse/rbw09931
https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbw10229,Apartment,apartment,995000.0,sell,340.0,6.0,4.0,Kardinaal Mercierstraat 26,8301,duinbergen,51.3399277,3.2380664,,,,,,,,,,,,,,B,Flanders,West Flanders,Knokke-Heist,3.3,1.0,4.0,https://immovlan.be/en/detail/apartment/for-sale/8301/duinbergen/rbw10229
https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbv71819,House,residence,410694.0,sell,132.0,3.0,1.0,Wodecqstraat 64-80,9600,ronse,50.7372859,3.6222236,2024.0,New,,,,,,2.0,,1.0,,1.0,566.0,,Flanders,East Flanders,Tournai,22.0,0.0,,https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbv71819
https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbw17388,Apartment,apartment,345000.0,sell,119.0,2.0,2.0,Jos Ratinckxstraat 3 032,2600,berchem,51.183838,4.4419227,1975.0,Excellent,,1.0,1.0,,1.0,4.0,12.0,1.0,,1.0,,C,Flanders,Antwerp,Antwerpen,4.8,0.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/2600/berchem/rbw17388
https://immovlan.be/en/detail/residence/for-sale/9220/hamme/rbw12681,House,residence,175000.0,sell,120.0,3.0,1.0,Achterthof 25,9220,hamme,51.096452,4.138066,,To be renovated,,,,,0.0,,,1.0,50.0,,100.0,E,Flanders,East Flanders,Sint-Niklaas,7.7,0.0,,https://immovlan.be/en/detail/residence/for-sale/9220/hamme/rbw12681
https://immovlan.be/en/detail/residence/for-sale/6043/ransart/vbe15747,House,residence,35000.0,sell,118.0,3.0,1.0,RUE DANDOIS 88,6043,ransart,50.4512728,4.4836854,1996.0,Normal,0.0,1.0,1.0,,0.0,4.0,,1.0,1300.0,1.0,1422.0,D,Wallonia,Hainaut,Charleroi,5.3,0.0,,https://immovlan.be/en/detail/residence/for-sale/6043/ransart/vbe15747
https://immovlan.be/en/detail/residence/for-sale/4500/huy/vbe25904,House,residence,285000.0,sell,160.0,4.0,1.0,Rue du Rouge Fossé 76,4500,huy,50.506476,5.2599571,,To renovate,0.0,1.0,1.0,Partially equipped,0.0,4.0,2.0,1.0,3607.0,1.0,3131.0,G,Wallonia,Liège,Liège,26.6,0.0,,https://immovlan.be/en/detail/residence/for-sale/4500/huy/vbe25904
https://immovlan.be/en/detail/residence/for-sale/7900/leuze-en-hainaut/vbe36437,House,residence,139000.0,sell,150.0,2.0,,,7900,leuze-en-hainaut,50.5971918,3.6241539,,,0.0,,,,0.0,3.0,,,,,700.0,E,Wallonia,Hainaut,Tournai,16.7,0.0,,https://immovlan.be/en/detail/residence/for-sale/7900/leuze-en-hainaut/vbe36437
https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbw26147,Apartment,apartment,199500.0,sell,73.0,1.0,1.0,Henri Horriestraat 15 11,8800,roeselare,50.9468374,3.1252334,2018.0,Normal,0.0,1.0,1.0,Super equipped,1.0,3.0,3.0,,,1.0,,B,Flanders,West Flanders,Roeselare,0.30000000000000004,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/8800/roeselare/rbw26147
https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbe33416,House,residence,795000.0,sell,238.0,6.0,3.0,,1050,elsene,50.8235717,4.3766926999999995,1920.0,Fully renovated,0.0,1.0,1.0,Super equipped,0.0,2.0,,1.0,45.0,1.0,137.0,F,Brussels,Brussels Capital Region,Bruxelles,3.5,0.0,,https://immovlan.be/en/detail/residence/for-sale/1050/elsene/vbe33416
https://immovlan.be/en/detail/residence/for-sale/4500/huy/vbe20424,House,residence,990000.0,sell,350.0,5.0,3.0,Rue Bonne Espérance 43,4500,huy,50.5196406,5.2714746,2009.0,Excellent,1.0,1.0,2.0,Super equipped,0.0,4.0,4.0,1.0,3000.0,1.0,3211.0,B,Wallonia,Liège,Liège,25.1,0.0,,https://immovlan.be/en/detail/residence/for-sale/4500/huy/vbe20424
https://immovlan.be/en/detail/apartment/for-sale/8600/diksmuide/rbv82665,Apartment,apartment,199000.0,sell,92.0,2.0,1.0,Ploemeurlaan 6 22,8600,diksmuide,51.0363479,2.8714164,1980.0,Normal,,,,,1.0,3.0,4.0,0.0,,1.0,,B,Flanders,West Flanders,Roeselare,20.2,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/8600/diksmuide/rbv82665
https://immovlan.be/en/detail/apartment/for-sale/9220/hamme/rbt48256,Apartment,apartment,184000.0,sell,56.0,1.0,1.0,Durmestraat 17,9220,hamme,51.0987061,4.1292638,1998.0,Normal,,,,,0.0,,,,,1.0,,D,Flanders,East Flanders,Sint-Niklaas,7.5,0.0,3.0,https://immovlan.be/en/detail/apartment/for-sale/9220/hamme/rbt48256
https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbe36226,Apartment,apartment,395000.0,sell,101.0,2.0,2.0,Rue des Deux Maisons Saphir 22,1140,evere,50.8611276,4.4172636,,New,,,,,,,4.0,1.0,30.0,,,,Brussels,Brussels Capital Region,Bruxelles,4.8,0.0,0.0,https://immovlan.be/en/detail/apartment/for-sale/1140/evere/vbe36226
https://immovlan.be/en/detail/mixed-building/for-sale/6760/virton/vbc64018,House,mixed-building,225000.0,sell,110.0,2.0,2.0,Grand rue 29,6760,virton,49.5678141,5.5324358,1850.0,Normal,0.0,,,Fully equipped,0.0,3.0,,0.0,,0.0,66.0,D,Wallonia,Luxembourg,Arlon,24.2,0.0,,https://immovlan.be/en/detail/mixed-building/for-sale/6760/virton/vbc64018
https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rwc42736,House,residence,337000.0,sell,92.0,3.0,1.0,Boudewijn Ravestraat 53,8000,brugge,51.201598,3.2307798,,Excellent,,,,Fully equipped,,2.0,,1.0,25.0,,,C,Flanders,West Flanders,Bruges,1.0,0.0,,https://immovlan.be/en/detail/residence/for-sale/8000/brugge/rwc42736
https://immovlan.be/en/detail/apartment/for-sale/3520/zonhoven/rbw18385,Apartment,apartment,349413.0,sell,105.0,2.0,1.0,Kludweg 1 B3 (A03),3520,zonhoven,50.99062,5.382923,2025.0,,0.0,,,,1.0,3.0,2.0,,,1.0,,,Flanders,Limburg,Hasselt,7.5,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/3520/zonhoven/rbw18385
https://immovlan.be/en/detail/residence/for-sale/2870/puurs-sint-amands/rbu85490,House,residence,516800.0,sell,132.0,3.0,1.0,de Buisseretlaan 34-36 7,2870,puurs-sint-amands,51.04441,4.33026,,New,0.0,,,,0.0,,,1.0,,0.0,,,Flanders,Antwerp,Malines,10.5,0.0,,https://immovlan.be/en/detail/residence/for-sale/2870/puurs-sint-amands/rbu85490
https://immovlan.be/en/detail/residence/for-sale/5020/vedrin/vbe07659,House,residence,431758.0,sell,147.0,3.0,1.0,,5020,vedrin,50.5022173,4.8760877,,New,,1.0,1.0,,,4.0,,1.0,,,834.0,A+,Wallonia,Namur,Namur,4.0,0.0,,https://immovlan.be/en/detail/residence/for-sale/5020/vedrin/vbe07659
https://immovlan.be/en/detail/residence/for-sale/4770/amel/vbe35770,House,residence,265000.0,sell,118.0,,,,4770,amel,50.3542165,6.1694635,1965.0,,,,,,,,,,,1.0,1884.0,,Wallonia,Liège,Verviers,33.9,0.0,,https://immovlan.be/en/detail/residence/for-sale/4770/amel/vbe35770
https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbd47081,House,mixed-building,495000.0,sell,343.0,4.0,3.0,Grand Place 73,7500,tournai,50.6057387,3.3875737,1920.0,Normal,0.0,,,Fully equipped,0.0,2.0,3.0,0.0,,1.0,192.0,E,Wallonia,Hainaut,Tournai,0.1,0.0,,https://immovlan.be/en/detail/mixed-building/for-sale/7500/tournai/vbd47081
https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbe23832,House,residence,230000.0,sell,158.0,3.0,1.0,Rue du Val-Benoît 21,4031,angleur,50.6127314,5.5985771,,To be renovated,0.0,,,,0.0,3.0,1.0,1.0,332.0,0.0,406.0,D,Wallonia,Liège,Liège,2.6,0.0,,https://immovlan.be/en/detail/residence/for-sale/4031/angleur/vbe23832
https://immovlan.be/en/detail/residence/for-sale/3920/lommel/rbw16355,House,residence,,sell,230.0,3.0,2.0,Kerkhovensesteenweg 324,3920,lommel,51.1663774,5.27343095,1991.0,Normal,0.0,1.0,1.0,,0.0,4.0,,1.0,,1.0,1956.0,B,Flanders,Limburg,Geel,19.7,0.0,,https://immovlan.be/en/detail/residence/for-sale/3920/lommel/rbw16355
https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbw25109,House,residence,269900.0,sell,292.0,5.0,1.0,Kruisstraat 172,9600,ronse,50.7543858,3.5918276000000002,,Excellent,,,,,,,,,,1.0,250.0,D,Flanders,East Flanders,Waregem,19.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/9600/ronse/rbw25109
https://immovlan.be/en/detail/villa/for-sale/5081/bovesse/vbe28535,House,villa,599000.0,sell,200.0,5.0,2.0,Rue de la Ronce 10,5081,bovesse,50.5163843,4.7888127,2000.0,Normal,0.0,1.0,1.0,Fully equipped,0.0,4.0,3.0,1.0,1100.0,1.0,1250.0,D,Wallonia,Namur,Namur,7.8,0.0,,https://immovlan.be/en/detail/villa/for-sale/5081/bovesse/vbe28535
https://immovlan.be/en/detail/residence/for-sale/7021/havre/vbe27468,House,residence,95000.0,sell,119.0,2.0,1.0,Chaussée du Roeulx 1339,7021,havre,50.4686305,4.0565762,,To be renovated,0.0,,,,0.0,2.0,1.0,1.0,350.0,1.0,455.0,G,Wallonia,Hainaut,Mons,7.6,0.0,,https://immovlan.be/en/detail/residence/for-sale/7021/havre/vbe27468
https://immovlan.be/en/detail/mixed-building/for-sale/1080/sint-jans-molenbeek/vbe33924,House,mixed-building,550000.0,sell,240.0,2.0,2.0,,1080,sint-jans-molenbeek,50.8569755,4.3193694,1960.0,Excellent,,1.0,1.0,Fully equipped,,2.0,,1.0,135.0,1.0,,D,Brussels,Brussels Capital Region,Bruxelles,2.4,0.0,,https://immovlan.be/en/detail/mixed-building/for-sale/1080/sint-jans-molenbeek/vbe33924
https://immovlan.be/en/detail/master-house/in-public-sale/2018/antwerp/rbw15979,House,master-house,355000.0,sell,,4.0,1.0,Wolfstraat 19,2018,antwerp,51.2084605,4.4320993,,To be renovated,,,,,,2.0,3.0,,,,136.0,F,Flanders,Antwerp,Antwerpen,2.4,0.0,,https://immovlan.be/en/detail/master-house/in-public-sale/2018/antwerp/rbw15979
https://immovlan.be/en/detail/residence/for-sale/4851/gemmenich/vbd01879,House,residence,449968.0,sell,130.0,4.0,1.0,Völkerich 21,4851,gemmenich,50.7428826,5.9796043,,,,1.0,,,,,,1.0,508.0,1.0,,A++,Wallonia,Liège,Aachen,8.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/4851/gemmenich/vbd01879
https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbv24030,Apartment,apartment,244328.0,sell,85.0,2.0,1.0,Heistraat 2D,2440,geel,51.1692603,4.9896809,,New,,,,,1.0,,6.0,1.0,,1.0,,,Flanders,Antwerp,Geel,0.6000000000000001,0.0,0.0,https://immovlan.be/en/detail/apartment/for-sale/2440/geel/rbv24030
https://immovlan.be/en/detail/duplex/for-sale/2110/wijnegem/rwc42781,Apartment,duplex,279000.0,sell,108.0,2.0,1.0,Turnhoutsebaan 564 2,2110,wijnegem,51.2282568,4.5400715,,Excellent,,,,Fully equipped,,,,,,,,C,Flanders,Antwerp,Antwerpen,9.6,0.0,1.0,https://immovlan.be/en/detail/duplex/for-sale/2110/wijnegem/rwc42781
https://immovlan.be/en/detail/residence/for-sale/5630/cerfontaine/vbd83548,House,residence,129000.0,sell,90.0,1.0,1.0,Rue des Roches 38,5630,cerfontaine,50.1659793,4.4108336,,To be renovated,,1.0,1.0,,0.0,3.0,1.0,1.0,601.0,1.0,739.0,G,Wallonia,Namur,Charleroi,27.3,0.0,,https://immovlan.be/en/detail/residence/for-sale/5630/cerfontaine/vbd83548
https://immovlan.be/en/detail/residence/for-sale/7803/bouvignies/vbe31292,House,residence,1095000.0,sell,316.0,2.0,3.0,,7803,bouvignies,50.6467287,3.7664662,2019.0,Excellent,,1.0,3.0,Super equipped,1.0,4.0,,1.0,25000.0,1.0,3050.0,A++,Wallonia,Hainaut,Mons,25.1,0.0,,https://immovlan.be/en/detail/residence/for-sale/7803/bouvignies/vbe31292
https://immovlan.be/en/detail/residence/for-sale/8670/koksijde/rbt60699,House,residence,1075000.0,sell,220.0,3.0,3.0,Berglaan,8670,koksijde,51.099795,2.621496,2026.0,,,,,,,,,1.0,,,400.0,,Flanders,West Flanders,De Panne,2.0,1.0,,https://immovlan.be/en/detail/residence/for-sale/8670/koksijde/rbt60699
https://immovlan.be/en/detail/cottage/for-sale/4980/trois-ponts/vbe29262,House,cottage,495000.0,sell,156.0,3.0,1.0,Spineux 29,4980,trois-ponts,50.3469263,5.9095166,1850.0,Normal,0.0,1.0,1.0,Fully equipped,0.0,4.0,1.0,1.0,8347.0,1.0,8347.0,E,Wallonia,Liège,Verviers,27.1,0.0,,https://immovlan.be/en/detail/cottage/for-sale/4980/trois-ponts/vbe29262
https://immovlan.be/en/detail/residence/for-sale/8920/langemark-poelkapelle/rbv71125,House,residence,525000.0,sell,,3.0,1.0,Klerkenstraat 168,8920,langemark-poelkapelle,50.9386053,2.9330420999999998,1970.0,Excellent,,1.0,,,,4.0,,1.0,,1.0,1857.0,D,Flanders,West Flanders,Roeselare,13.3,0.0,,https://immovlan.be/en/detail/residence/for-sale/8920/langemark-poelkapelle/rbv71125
https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe26989,Apartment,apartment,299000.0,sell,113.0,2.0,1.0,Poincarélaan 71,1070,anderlecht,50.8412782,4.3395613,1952.0,Normal,0.0,,,Fully equipped,1.0,2.0,5.0,0.0,,0.0,,D,Brussels,Brussels Capital Region,Bruxelles,1.3,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/1070/anderlecht/vbe26989
https://immovlan.be/en/detail/residence/for-sale/4020/liege/vbd79919,House,residence,100000.0,sell,62.0,1.0,1.0,Thier du Bouhay 4,4020,liege,50.6381557,5.5968606,,Normal,0.0,1.0,,,0.0,2.0,1.0,0.0,,0.0,,E,Wallonia,Liège,Liège,1.4,0.0,,https://immovlan.be/en/detail/residence/for-sale/4020/liege/vbd79919
https://immovlan.be/en/detail/apartment/for-sale/6800/libramont-chevigny/vbd94091,Apartment,apartment,119000.0,sell,42.0,1.0,1.0,Rue de l'Ancienne Gare 19 A402,6800,libramont-chevigny,49.9189364,5.3764608,1981.0,Normal,0.0,,,Fully equipped,1.0,,4.0,0.0,,0.0,,G,Wallonia,Luxembourg,Arlon,41.0,0.0,4.0,https://immovlan.be/en/detail/apartment/for-sale/6800/libramont-chevigny/vbd94091
https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd48952,House,residence,383240.0,sell,158.0,3.0,1.0,,5590,ciney,50.2956773,5.1008307,,New,,1.0,1.0,,,4.0,,1.0,,,1231.0,A+,Wallonia,Namur,Namur,25.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/5590/ciney/vbd48952
https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbw25520,Apartment,apartment,219000.0,sell,80.0,2.0,1.0,Vijf-aprilwarande 87 V1,2640,mortsel,51.16988,4.443183,1973.0,Normal,0.0,1.0,1.0,,0.0,2.0,3.0,,,1.0,,C,Flanders,Antwerp,Antwerpen,6.2,0.0,1.0,https://immovlan.be/en/detail/apartment/for-sale/2640/mortsel/rbw25520
https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbv48197,Apartment,apartment,373842.0,sell,88.0,2.0,1.0,Jan Van Rijswijcklaan 304,2020,antwerp,51.1850093,4.3908314,,New,,1.0,,,1.0,,7.0,1.0,,1.0,,,Flanders,Antwerp,Antwerpen,3.9,0.0,7.0,https://immovlan.be/en/detail/apartment/for-sale/2020/antwerp/rbv48197
https://immovlan.be/en/detail/residence/for-sale/5630/cerfontaine/vbc85994,House,residence,200000.0,sell,136.0,2.0,,Rue de Monplaisir 27,5630,cerfontaine,50.1670157,4.39241679,,Normal,0.0,,,Super equipped,0.0,3.0,,1.0,,1.0,,D,Wallonia,Namur,Charleroi,27.4,0.0,,https://immovlan.be/en/detail/residence/for-sale/5630/cerfontaine/vbc85994
https://immovlan.be/en/detail/residence/for-sale/9050/gentbrugge/rbw01588,House,residence,540000.0,sell,164.0,3.0,1.0,Robert Rinskopflaan 72,9050,gentbrugge,51.0371699,3.7581384,1953.0,Excellent,0.0,,,,0.0,2.0,3.0,0.0,,1.0,84.0,A,Flanders,East Flanders,Gent,3.4,0.0,,https://immovlan.be/en/detail/residence/for-sale/9050/gentbrugge/rbw01588
https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/vbe08523,Apartment,duplex,189000.0,sell,73.0,2.0,1.0,Rue des Foulons 5,1000,brussels,50.8424915,4.342983,,Excellent,0.0,,,Fully equipped,0.0,2.0,4.0,0.0,,1.0,,G,Brussels,Brussels Capital Region,Bruxelles,1.1,0.0,4.0,https://immovlan.be/en/detail/duplex/for-sale/1000/brussels/vbe08523
https://immovlan.be/en/detail/studio/for-sale/5500/dinant/vbe08965,Apartment,studio,109000.0,sell,30.0,1.0,1.0,,5500,dinant,50.2340362,4.9169434,1998.0,Normal,1.0,,,Fully equipped,1.0,,4.0,0.0,,1.0,,C,Wallonia,Namur,Namur,26.1,0.0,1.0,https://immovlan.be/en/detail/studio/for-sale/5500/dinant/vbe08965
https://immovlan.be/en/detail/residence/for-sale/3650/dilsen-stokkem/rbw15939,House,residence,199000.0,sell,127.0,3.0,1.0,Oude Baan 65A,3650,dilsen-stokkem,51.0115155,5.718363,1958.0,,0.0,1.0,1.0,,,2.0,,1.0,,1.0,301.0,F,Flanders,Limburg,Genk,16.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/3650/dilsen-stokkem/rbw15939
https://immovlan.be/en/detail/residence/for-sale/2300/turnhout/rbw23751,House,residence,249000.0,sell,137.0,3.0,1.0,Albrecht Rodenbachplantsoen 100,2300,turnhout,51.30308,4.938823,1971.0,To be renovated,0.0,1.0,1.0,,0.0,2.0,,1.0,,1.0,192.0,F,Flanders,Antwerp,Turnhout,2.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/2300/turnhout/rbw23751
https://immovlan.be/en/detail/residence/for-sale/6980/beausaint/vbe00161,House,residence,,sell,155.0,2.0,1.0,ortho 1 F,6980,beausaint,50.1759125,5.579912,,To renovate,,1.0,1.0,,0.0,,,1.0,1431.0,0.0,1431.0,,Wallonia,Luxembourg,Verviers,50.1,0.0,,https://immovlan.be/en/detail/residence/for-sale/6980/beausaint/vbe00161
https://immovlan.be/en/detail/chalet/for-sale/6940/barvaux-sur-ourthe/vbe34914,House,chalet,380000.0,sell,154.0,3.0,2.0,Chemin du Chant d'Oiseaux 19,6940,barvaux-sur-ourthe,50.3302079,5.49518085,,,1.0,1.0,1.0,,0.0,4.0,,1.0,1770.0,1.0,1965.0,C,Wallonia,Luxembourg,Liège,34.2,0.0,,https://immovlan.be/en/detail/chalet/for-sale/6940/barvaux-sur-ourthe/vbe34914
https://immovlan.be/en/detail/residence/for-sale/8510/bellegem/rbv72486,House,residence,248500.0,sell,150.0,2.0,2.0,Tombroekstraat 42,8510,bellegem,50.7644722,3.2630122999999998,,Normal,0.0,1.0,1.0,Fully equipped,,3.0,,1.0,,1.0,726.0,F,Flanders,West Flanders,Mouscron,4.2,0.0,,https://immovlan.be/en/detail/residence/for-sale/8510/bellegem/rbv72486
https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbw04753,Apartment,apartment,610000.0,sell,87.0,2.0,,Zeedijk 252 0501,8670,koksijde,51.1191527,2.6297098,1996.0,,1.0,,,,1.0,,,0.0,,1.0,,D,Flanders,West Flanders,De Panne,3.4,1.0,5.0,https://immovlan.be/en/detail/apartment/for-sale/8670/koksijde/rbw04753
