postal_code,property_count,avg_price_m2,longitude,latitude
6042,6,1294.1438758525849,4.4489421,50.431853
6043,7,1270.5538235264214,4.481573078145,50.45615655
6044,10,1657.3885750596535,4.3907758274107,50.4415002
6060,26,1141.6592880627131,4.485649013438,50.4269705
6061,24,1395.403550280734,4.4729234863084,50.4109216
6110,12,2238.4016973264816,4.3602314806535,50.369072045553
6120,17,2064.475538336167,4.3889214,50.3219897
6140,10,1876.5207825690043,4.3239637925238,50.411224661019
6141,6,1517.0500653594772,4.3198191,50.4383794
6142,2,2392.44142101285,4.3307851,50.3974398
6150,16,1377.6228862678329,4.2696102,50.4079969
6180,11,1569.4674084812618,4.3763406,50.4601576
6181,3,2011.37496720021,4.3287132,50.4875628
6182,5,1517.5870945752008,4.350827,50.450999
6183,6,1363.9516857467625,4.3317415,50.4665295
6200,29,1530.5445344618113,4.5151961,50.390213
6210,10,2522.963091382756,4.4054735658856,50.543725
6211,1,3894.805194805195,4.4782005997401,50.50462075
6220,24,1827.0673858649063,4.5446545325944,50.47194905
6224,6,2005.4369784804567,4.5816274059151,50.47584335
6230,14,2061.8590924791483,4.3622972938902,50.5043242
6238,1,1986.5319865319866,4.3888817117527,50.51456265
6240,10,1383.363325768045,4.553041,50.4273228
6250,21,1874.3657341664962,4.5459892,50.4173702
6280,18,2193.290193994362,4.5771625,50.3544437
6440,17,1887.4657430579484,4.3059105,50.198614
6441,4,2240.08907544472,4.3512321,50.2118893
6460,24,1902.554466707386,4.238617,50.069276
6461,1,831.9327731092437,4.3329805,50.0648008
6462,1,1691.7808219178082,4.363579,50.061113
6464,14,1278.953657053624,4.3755329,50.0298544
6470,14,1245.5722173196177,4.226143,50.163816
6500,9,1766.8998977366575,4.196155,50.224642
6511,1,1317.2043010752689,4.2980462,50.2766332
6530,5,1398.1840289985287,4.2870475,50.3397445
6531,1,1566.0377358490566,4.3079897,50.320724
6534,4,2720.5664164799505,4.3515595,50.3332279
6536,3,1705.8333333333335,4.3119991,50.2854167
6540,10,2040.3602641807963,4.2654874,50.3460194
6560,18,1211.5447969993495,4.1241436,50.3102184
6567,2,2235.294117647059,4.2137302,50.3208131
6590,5,1218.6727990334687,4.1649981,50.0286317
6591,2,625.0,4.2096331,50.052122
6592,2,545.4545454545455,4.224118,50.036452
6593,2,1168.477602108037,4.1802891,49.9755399
6594,2,2071.005917159763,4.156972,50.015365
6596,1,1491.9786096256685,4.2520681,49.96543
6600,45,2548.7032434848256,5.8368151,50.0249524
6630,6,1692.9288934485419,5.7376366,49.8313323
6637,2,,5.665031,49.8509306
6640,29,2206.233146991253,5.5824265,49.957603
6660,18,1287.404348962051,5.7886928,50.1323761
6661,4,2548.4495365912376,5.7909538,50.5341607
6662,1,2315.4362416107383,5.837773,50.1081487
6663,5,2798.1967111686686,5.7384527,50.098929
6666,2,3485.5705506687555,5.7156009,50.1661182
6670,16,1691.095181985633,5.9393768987183,50.1608553
6672,1,2074.468085106383,5.9972692,50.220365
6673,1,,5.8646609,50.1806741
6680,9,1933.2577781958644,5.5272931,50.0292955
6681,3,1779.3594306049822,5.5136455,50.052317
6687,4,1283.0191050779285,5.6675577,50.0842908
6688,1,2066.0377358490564,5.6892466,50.0535428
6690,23,1775.6384260445586,5.8082072,50.2390245
6698,2,1718.3248299319725,5.9072517,50.3262753
6700,104,2982.486825656183,5.811919,49.6827625
6706,1,3764.1509433962265,5.8675666,49.6499559
6717,7,1617.7565822124313,5.7861375,49.7717529
6720,3,2432.7826788906186,5.5932514325174,49.73558035
6724,1,2833.3333333333335,5.5843337,49.7189016
6730,8,2697.7337176878377,5.5185152,49.6820986
6740,5,2142.1143366437486,5.5982415,49.6729527
6741,2,2157.9106280193237,5.6698138,49.6701655
6747,16,2929.343375421832,5.6983633,49.6255848
6750,6,1973.9846535800887,5.6403955,49.5528606
6760,24,2005.59438342944,5.5937884,49.5376723
6761,1,2735.8490566037735,5.5704642,49.5581925
6762,3,1445.6578774760592,5.5284511,49.5577562
6767,4,1133.9346210067206,5.4979579,49.5553011
6769,11,2102.5571769356347,5.4287902,49.6184295
6780,14,2746.3097690905356,5.7983045,49.6350021
6790,10,2546.075564345597,5.804352,49.5675296
6791,15,1958.6630939697704,5.8317661,49.5642065
6792,2,2921.4838255977497,5.7248143,49.5903125
6800,25,2146.0562177850925,5.3877654,49.9760182
6810,7,1741.0378544117145,5.3394252,49.738581
6812,1,858.7257617728532,5.4005563,49.7626877
6820,12,1887.5007085170591,5.3100518,49.6993182
6823,1,1565.2173913043478,5.331466,49.6185771
6830,21,1876.8369456003381,5.0035785,49.8115586
6833,1,1900.0,5.0388784,49.8675973
6838,4,1199.3469174503657,5.0065337,49.7976297
6840,25,1472.1061192424497,5.4339147,49.8411765
6850,16,1876.6421786536373,5.0830529,49.8947611
6852,2,1138.9918458117122,5.1201252,49.9348514
6853,1,1378.5046728971963,5.1601932,49.9185629
6860,7,1646.4121900773437,5.5209461,49.7671531
6870,17,1801.2739501415654,5.306188,50.074242
6880,18,1972.1199401417307,5.1823728,49.8157173
6887,7,1628.1181753256262,5.3277128,49.8158829
6890,10,2379.2413189461563,5.1601828,50.0077873
6900,59,2155.9194978033443,5.2931158,50.2232964
6920,8,1861.5450923889587,5.0702515,50.0685885
6924,1,1092.2330097087379,5.092143,50.0762474
6927,13,2022.2927337528786,5.216837,50.081019
6929,4,1304.5158476349384,5.0866787,49.978801
6940,113,2320.7392553630884,5.4086678,50.3299795
6941,15,2352.490868976112,5.4048529,50.3783963
6950,12,1650.8038699156234,5.3455462,50.1294031
6951,15,1615.3411971012604,5.4154822,50.1665822
6953,5,1544.9264048320651,5.2842239,50.1324941
6960,11,1827.7524573977466,5.6230297,50.234199
6970,7,1591.0746938665582,5.5242133,50.091248
6971,1,,5.5034047,50.1077503
6972,1,2621.145374449339,5.5507905,50.1137831
6980,25,2013.5120558886429,5.5532565,50.170322
6983,3,1102.2489705416533,5.6138065,50.1249111
6987,12,1763.475956979855,5.5230608,50.245425
6990,10,1926.8043491296678,5.4463304,50.2688011
6997,22,2064.6994965455715,5.7189108,50.1458065
7000,21,2833.8200467366196,3.951958,50.4549568
7011,2,1448.9326765188835,3.903746,50.4760502
7012,7,1598.6569610657639,3.8878381,50.4367571
7020,5,1844.839982839983,3.9545894,50.4759358
7021,3,798.3193277310925,4.0453329,50.4643434
7022,2,1833.0720187849245,3.986884,50.3949004
7030,3,1875.504923780786,4.012574,50.4366253
7032,1,2130.4347826086955,3.9868957,50.4254505
7033,5,1282.5292640724629,3.9206652,50.436171
7034,2,1655.2904411764707,4.0062232,50.4760289
7040,8,1645.60780830284,3.9442029,50.3422836
7041,3,2055.5523809523806,3.9841693,50.3611541
7050,12,2478.3960179370943,3.8961158,50.5155495
7060,10,1724.47777017209,4.0413076,50.6093445
7061,4,2402.06806278832,4.0489552,50.5151015
7063,5,2114.2126239382233,3.9979808,50.5921606
7070,6,1889.2042367102592,4.112245,50.5034034
7080,27,1542.1338014784365,3.9298869,50.4018707
7090,33,2239.32687591774,4.1425138,50.6123481
7100,48,1346.7727273249518,4.2000181,50.4547557
7110,30,1495.7991594430005,4.1524459,50.4835958
7120,2,2486.922268907563,4.1208612,50.3512136
7130,8,1889.3466203197152,4.1701677159951,50.412824846085
7131,1,2495.0,4.150981,50.4137808
7133,1,1744.4444444444443,4.2055425,50.3897538
7134,9,1919.399931881609,4.218073,50.416547
7140,11,1259.1967219175629,4.2523562,50.4509843
7141,4,822.6119402985074,4.2340727,50.4293887
7160,12,1349.1875791255302,4.2865899,50.4955503
7170,19,1336.8936350835402,4.2282511,50.4898236
7180,7,3184.6919144960016,4.2664609240834,50.52505545
7181,6,3261.5296079007417,4.3186986634815,50.55876715
7190,6,2086.5621534329007,4.1752492,50.5696129
7300,9,1350.4078522477946,3.7960902,50.4331253
7301,4,1016.897233201581,3.8276077,50.4337613
7320,3,1559.5569050832207,3.6504677,50.475502
7321,7,1472.9194167477187,3.6936,50.4794445
7322,6,3055.6651469909434,3.7304437,50.471652
7330,3,1954.5476745476744,3.8214781396442,50.448359502766
7331,6,1480.269389828659,3.8327577,50.4814352
7332,3,1659.9386189258314,3.7881267,50.5060592
7333,6,2053.023095716019,3.8081735,50.4673149
7334,4,4184.871138918133,3.7902777,50.4861629
7340,26,1099.9929933719986,3.8629223,50.4136507
7350,5,1211.4801057487894,3.6847215,50.4328388
7370,35,1056.2579781787454,3.7806897,50.3978815
7380,4,1404.761340501695,3.6957835,50.387884
7382,2,1074.200503054258,3.7177788,50.3830135
7387,11,1238.4815597716185,3.7317059,50.3463188
7390,16,1278.4813784340088,3.8466719,50.445727
7500,89,2116.2124776247833,3.3668477,50.5822217
7502,2,400.0,3.3038112,50.5743852
7503,6,2256.694156930896,3.3569842,50.6195489
7504,2,2452.284810126582,3.3287795,50.57792
7520,10,2039.322881880797,3.2831577,50.6449056
7521,2,3453.9473684210525,3.4212542,50.5885516
7522,2,2285.714285714286,3.3035015,50.6249665
7530,3,1609.6774193548388,3.4834445,50.5924891
7531,1,2138.4615384615386,3.4655917,50.6156953
7536,3,854.2394068709858,3.426172,50.589889
7538,4,1903.6815258372144,3.5017888,50.5683976
7540,13,1867.5853520922667,3.3809106,50.6379097
7542,3,4266.666666666667,3.4000171,50.6554352
7543,7,1875.4352002595867,3.445164,50.6530409
7600,14,1444.309119811148,3.5908864,50.5097897
7603,4,1262.4957576494307,3.607483,50.4976184
7608,3,1670.4662454662455,3.533035,50.508665
7618,4,2003.4410137010884,3.3416855,50.5502028
7620,4,1614.8397536051161,3.3795619,50.5178063
7622,1,,3.4418587625525,50.52296155
7623,1,2305.194805194805,3.3815632027097,50.50665205
7640,3,1215.0154590670788,3.4538057,50.551862
7643,1,2064.516129032258,3.473373,50.567887
7700,108,1678.8000200064523,3.2139093,50.7433351
7711,18,2219.447505624744,3.3037301,50.7273981
7712,20,1851.817252704074,3.2342044,50.7227127
7730,20,1956.20282774253,3.3176015,50.6689214
7740,10,1795.89793974264,3.3451985,50.702173
7742,1,1957.2649572649573,3.3623581,50.7008798
7743,1,3355.8558558558557,3.364281,50.662055
7750,12,2010.88705272847,3.481663,50.747596
7760,9,2508.2494748195686,3.4050325,50.7314164
7780,1,,2.998666,50.768736
7783,3,1023.3858892359561,2.88999,50.7060943
7784,1,1380.3191489361702,2.9502023,50.7529932
7800,12,2541.431365429507,3.8042549,50.6534242
7802,1,1602.5641025641025,3.7516336,50.5947224
7803,1,3465.1898734177216,3.7677307,50.6477056
7812,7,2071.971134093215,3.7360962,50.617881
7822,1,1792.4528301886792,3.8181687,50.6637962
7830,5,2294.9630292696793,3.9243973,50.6489028
7850,33,2445.4276204743796,4.0173479,50.6903571
7860,5,1269.6978179325756,3.8301131,50.7123036
7861,1,2253.4894736842107,3.7998354,50.6940794
7862,2,2222.257894736842,3.780225,50.7208405
7864,1,2107.942105263158,3.8522036,50.7307336
7866,1,995.260663507109,3.8856306,50.6953023
7870,7,1409.9867889898671,3.9433795,50.5643065
7880,3,1901.738153430201,3.7378707,50.7371675
7890,8,2020.638943827449,3.6802062,50.7338701
7900,5,1514.930963630485,3.6322713,50.6220544
7903,5,1629.1725192492456,3.6551354,50.6125001
7910,9,1678.9533734015915,3.5455253970222,50.684567271165
7911,8,1736.7332988627022,3.6551307,50.6648633
7912,5,2210.3319540513835,3.5666,50.712579
7941,2,2302.4352786309782,3.8410951,50.6102428
7950,6,1380.4824142114448,3.7532905,50.5658217
7951,1,2436.9747899159665,3.7748043,50.581313
7970,3,1874.4298502009499,3.7361279,50.5479197
7971,5,1030.753161052357,3.6351295,50.544393
7972,12,1783.8648612223874,3.6909731,50.5302519
7973,5,1211.8646203786266,3.6966742,50.5044413
8000,40,3173.0410400477995,3.2473789,51.2419954
8020,9,2737.303804419458,3.2497137262681,51.1511469
8200,17,2947.634612578405,3.1750054151928,51.18830895
8210,6,2664.3317232453837,3.1404473279372,51.1355326
8300,68,9509.2990030995,3.3233738606453,51.34942965
8301,28,7751.190686322473,3.2505004,51.3126954
8310,17,3085.6646999147006,3.2570785402003,51.1933202
8340,5,2596.5476669733916,3.3435315097294,51.210525
8370,73,3474.8277929271085,3.1404868099971,51.2996935
8377,2,2225.762413746448,3.1071768079055,51.2388018
8380,10,2947.573960461701,3.2292277,51.2747463
8400,99,3460.0678963670844,2.9200835535007,51.20214645
8420,40,4076.6403539999824,3.0238828,51.242521
8430,18,3512.317356674237,2.8063401225473,51.18331695
8432,1,2648.9795918367345,2.8776766,51.1746761
8434,27,3711.7548942316544,2.7549864166944,51.15402425
8450,13,2408.161309412544,2.9725769468284,51.23890495
8460,4,2164.897986410894,3.0333284671459,51.1662204
8470,3,1853.0789825970548,2.9333678137411,51.17625885
8480,10,1954.5363238231844,3.023122345129,51.12819605
8490,3,2892.0395077720204,3.1229871043255,51.17552695
8500,41,3079.7804196771285,3.2784153903743,50.81788085
8501,1,1878.3068783068784,3.2382004806211,50.8511736
8510,3,1727.7651515151515,3.2336226,50.8070452
8511,4,1485.891495926434,3.2186046321991,50.77745545
8520,1,760.0,3.2736322150643,50.86005145
8530,11,2666.147267109229,3.3425511,50.8293249
8531,2,4184.451219512195,3.3126044844799,50.8790473
8540,10,2301.81477151289,3.3622790229139,50.83878495
8550,3,2571.863370418026,3.3419067426276,50.80406995
8551,2,2045.5128205128206,3.4120184,50.7821543
8552,1,1907.6433121019109,3.3825263241918,50.775415
8553,1,,3.4245499365566,50.80927585
8554,2,,3.349745322203,50.76440175
8560,5,2467.407951429691,3.1864450062666,50.8121065
8570,12,2013.24082704211,3.463734552107,50.844003
8580,11,2309.504066885595,3.4468985313677,50.7754997
8581,1,2253.521126760563,3.5058971661987,50.8008418
8582,1,,3.4257331809137,50.75868715
8587,5,2222.7094656368363,3.3465264652837,50.72568025
8600,17,2294.53157020101,2.8814585998043,51.08623835
8610,3,2914.0243828079947,2.996075151704,51.0321939
8620,55,4588.398510750901,2.7283986495034,51.14416005
8640,1,1411.2903225806451,2.7887585311487,50.9035513
8647,1,956.9377990430622,2.8217318560837,50.9484727
8650,4,2463.6874355107548,2.9438110508216,50.97407785
8660,42,3174.78169293398,2.5896028375712,51.06926315
8670,158,4587.0426421281645,2.7012679966518,51.12531835
8680,13,1970.9685355961678,2.9186353800579,51.1174383
8690,1,1989.7435897435898,2.6903321,50.9800701
8691,1,846.1538461538462,2.622401,50.9844835
8700,18,2013.304599170606,3.4139884196625,50.9972412
8710,13,1965.833662385955,3.3604037488967,50.91140755
8720,5,1720.450155783971,3.4009830853574,50.93483565
8730,5,2342.4507512792106,3.3144732597608,51.12774395
8740,7,1976.1484393981752,3.2540634837689,51.0209559
8750,1,1704.5454545454545,3.2847683081115,51.06808895
8755,3,1281.2935921410542,3.3789495803068,51.062755
8760,7,1785.369555923967,3.2859605761212,50.9484788
8770,3,2021.895654960171,3.2617189739329,50.92196635
8780,6,1949.5835058661144,3.3468206372996,50.93434535
8790,22,2803.866458747613,3.4257380400092,50.87620025
8791,1,3212.121212121212,3.3427472358752,50.871701
8792,2,1393.076923076923,3.3669119563274,50.88302825
8793,2,2325.537634408602,3.4036062,50.9057236
8800,69,2142.2553257703994,3.14416,50.9687312
8810,3,1180.0213675213677,3.1422717715338,51.03033065
8820,9,1872.2673605010493,3.0913072045454,51.0585915
8830,3,1414.4541234743665,3.1103285411089,50.9975916
8840,7,1629.9296472922533,3.0641586047981,50.94159445
8850,1,2048.6111111111113,3.2045936674459,50.97076545
8851,1,2097.4576271186443,3.2016142835313,51.0075272
8860,2,1580.1361706534121,3.2320134658174,50.8850661
8870,15,2073.2202810793565,3.2212852352972,50.9336597
8880,4,1366.978865551262,3.179116,50.8765142
8890,13,1638.898070718351,3.1056665757612,50.84693275
8900,23,3037.1030112815274,2.8475388,50.8689046
8902,4,1356.2642537582792,2.9383694,50.8056486
8904,3,1344.6906389803326,2.8624482523982,50.89329445
8908,1,625.0,2.8146596555515,50.84722495
8920,3,1556.9289321789322,2.9632606863338,50.9278167
8930,38,1620.4826090672113,3.1938978797182,50.78879055
8940,24,1354.241736137585,3.0429882329964,50.79981455
8950,3,4177.7003814962,2.8457459110391,50.76764855
8953,1,1669.761273209549,2.9126192876216,50.7832683
8956,1,2804.3478260869565,2.8383675286243,50.7952131
8957,2,2303.5230352303524,2.9001214234264,50.7596526
8970,4,1559.4293505802068,2.7636029,50.8170498
8972,1,1947.2075471698113,2.6262588,50.9150531
8980,5,2649.686521872263,2.9874678,50.8731885
9000,98,4244.084840941707,3.7141549000597,51.0397129
9030,3,3114.1801928390437,3.6781210300259,51.0731177
9031,8,3115.9553753903415,3.6395168043236,51.0528944
9032,7,3634.972923598138,3.7034612746567,51.09349535
9040,7,3025.2666242948467,3.7488657,51.061875
9041,7,3133.764803343904,3.7644128,51.1001986
9042,3,2138.877760758284,3.8221384,51.1467255
9050,22,3531.6441293315806,3.7588813,51.0447236
9051,5,2600.304550025138,3.6575415863856,51.0299989
9052,6,3949.3764787472937,3.7021790930106,51.00092235
9060,3,1837.5,3.8105002,51.2000036
9070,8,2920.4850301160923,3.7978887,51.0556204
9080,19,2864.9755514514386,3.9000296,51.1078751
9090,3,2756.9922830792398,3.7976423,50.9842505
9100,44,2314.0436909489204,4.149464320724,51.163813060072
9111,3,2796.6709110286247,4.0917750185456,51.1570236
9112,3,1860.608148176454,3.9795579,51.1866966
9120,28,2782.170727768591,4.2821446,51.2211394
9130,5,2049.1944550086287,4.1871839695525,51.2540739
9140,22,2647.069704785477,4.1457568844955,51.12017065
9150,10,2729.693804065629,4.2873842506575,51.14685855
9160,4,2166.814714438029,3.9911114,51.1042159
9170,10,2291.5428853382373,4.0898144,51.2564526
9180,3,1623.7345927494218,3.9446436,51.1742698
9185,1,2944.4444444444443,3.8574284,51.1701927
9190,18,2662.871532288316,4.0240412532131,51.2104744
9200,13,2385.3295547697085,4.0562275450955,51.02983825
9220,12,3143.224980848019,4.1202807810427,51.0881618
9230,24,2283.347769114149,3.8614248,50.9697855
9240,15,2368.3503251560546,4.0385864,51.0683621
9250,2,2358.2040709470516,4.0842158,51.1097147
9255,3,3466.036344810829,4.2213781726505,51.0286063
9260,8,2414.2385564749993,3.9806438098974,51.0020843
9270,1,3653.6585365853657,3.918568,51.0370133
9280,7,1593.7606931190114,4.1307711,51.0004013
9290,11,2726.4775156364794,3.9639785004366,51.0278435
9300,54,2542.7162925996413,4.0396424203486,50.9429755
9308,2,2584.3880753138073,4.0413684723722,50.9831967
9310,5,2158.9281317194,4.0687165350537,50.97349005
9320,9,2365.92179659782,4.0573610045016,50.9160962
9340,21,2693.353266586815,3.90209,50.9574043
9400,19,2120.854860962283,3.9673266115113,50.819114
9402,2,1791.8088737201365,4.0458501718008,50.81972985
9403,1,1992.857142857143,4.0606636,50.803005
9406,1,2647.7272727272725,3.9976558921405,50.84658595
9420,18,2196.1762852243282,3.9555369,50.9407226
9450,9,2703.8515458898232,3.9548012,50.8816742
9470,9,2409.784599021305,4.0665468327116,50.8843903
9472,2,2591.7822657418737,4.0440509206633,50.8746795
9473,1,1458.498023715415,4.0448599,50.9005405
9500,79,2031.9882881290948,3.8252714980661,50.76432255
9506,10,1971.9105796009194,3.9259210427614,50.81624535
9520,6,2679.3140986516214,3.9009360317784,50.935088
9550,17,1883.0355585719003,3.853568,50.895806
9552,1,,3.8945771,50.9047179
9570,6,1719.4666757079501,3.8409061,50.7863579
9572,2,3395.061728395062,3.8157846440419,50.80452055
9600,50,1645.1653304498054,3.6020465,50.7476192
9620,23,2082.7145781007357,3.7893247,50.8690354
9630,10,2555.8961254878077,3.7552865,50.8891513
9660,9,3025.027087985655,3.7859967948024,50.7685909
9661,2,2136.8311242022583,3.799316,50.7849168
9667,2,2148.0582524271845,3.6920346,50.8348628
9680,1,1375.8620689655172,3.625998,50.8129246
9688,1,2975.0,3.6782376,50.8061799
9690,10,3257.762596674534,3.5230939,50.7750908
9700,22,2504.014714778946,3.6281646,50.8316945
9770,7,2599.132333355927,3.5404462768494,50.9200896
9772,1,2478.723404255319,3.5605794173077,50.8902386
9790,2,2708.8394062078273,3.5366137,50.8247164
9800,22,3172.017172297522,3.5628186,50.9845547
9810,5,3009.337314025396,3.6418029,50.9569377
9820,11,3541.1419669395345,3.7552702,50.9635195
9830,14,5361.90280355422,3.6306291238782,51.0134462
9831,2,4328.0374669475195,3.6111658724762,51.0000909
9840,3,3490.7151840803886,3.6495958,50.9924205
9850,2,2992.059523809524,3.5715236988666,51.0829292
9860,11,2848.2684755382734,3.8164475,50.971061
9870,4,2310.839963750307,3.4485632,50.9206638
9880,14,2913.5601310203347,3.4176803282422,51.088195
9881,1,6932.773109243697,3.4994525656039,51.0902776
9890,15,2511.0120598903472,3.6894495,50.9176673
9900,4,1954.7237521836453,3.5665965,51.1844827
9910,3,2273.102555895481,3.412339,51.1392692
9920,7,2980.904101562272,3.6076129,51.0956807
9921,3,3025.2661530280916,3.6412401,51.0876396
9930,1,2796.0,3.5642436785112,51.1195778
9940,18,3058.083221358238,3.7471789,51.1793505
9950,1,1839.82683982684,3.6061712,51.1515304
9960,1,4131.944444444444,3.7568076657628,51.23004155
9968,1,561.1510791366907,3.687828,51.1929943
9970,2,2937.208067940552,3.6219251372375,51.228952
9971,1,2310.4265402843603,3.6346312134542,51.19424
9988,1,1651.7857142857142,3.626982177111,51.2776499
9990,8,2395.035486292625,3.4154538,51.2263133
9991,3,3590.0447808692493,3.4858471,51.2035291
